date/time,Time (h),Time per step (min),Time per cicle (h),PIT3,PIT2,PIT4,PIT1,PIT5,FIT1,FIT2,FIT3,PH1,TIT1,PH2,TIT2,PH3,TIT3,CO3,CO4,CO5,CO2,CO1,Resistance (Ohm),Ustack,Rlinear,Ce,v,I
8/21/2019 11:27,24.6353,70.6667,1.6928,0.512,0,0.384,0.005,0.522,54.203,53.121,275.787,8.097,27.686,7.976,27.61,8.69,28.818,20.274,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:28,24.6394,70.9167,1.6969,0.511,0,0.392,0.011,0.522,53.963,52.22,275.907,8.096,27.686,7.976,27.62,8.69,28.818,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:28,24.6436,71.1667,1.7011,0.51,0,0.405,0.012,0.522,53.061,53.001,275.667,8.096,27.686,7.976,27.62,8.69,28.816,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:28,24.6478,71.4167,1.7053,0.512,0,0.404,0.013,0.522,53.542,53.242,275.907,8.096,27.698,7.976,27.618,8.69,28.816,20.274,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:28,24.6519,71.6667,1.7094,0.514,0,0.405,0.014,0.521,53.121,53.422,275.546,8.096,27.706,7.976,27.608,8.69,28.826,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.2829,0.2,2.5,-1.66
8/21/2019 11:29,24.6561,71.9167,1.7136,0.514,0,0.406,0.014,0.521,53.242,53.482,275.366,8.095,27.716,7.976,27.608,8.69,28.826,20.274,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:29,24.6603,72.1667,1.7178,0.514,0,0.406,0.014,0.522,52.821,53.362,275.486,8.096,27.728,7.976,27.608,8.69,28.826,20.274,20.274,35.134,20.073,20.994,0.2667,5.6,0.2829,0.2,2.5,-1.66
8/21/2019 11:29,24.6644,72.4167,1.7219,0.515,0,0.407,0.014,0.522,53.242,53.542,275.486,8.096,27.738,7.976,27.61,8.69,28.826,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.2829,0.2,2.5,-1.66
8/21/2019 11:29,24.6686,72.6667,1.7261,0.517,0,0.408,0.015,0.521,53.782,53.542,275.486,8.095,27.738,7.976,27.608,8.69,28.826,20.274,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:30,24.6728,72.9167,1.7303,0.517,0,0.409,0.015,0.522,53.542,53.602,275.667,8.095,27.746,7.976,27.6,8.69,28.836,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.2829,0.2,2.5,-1.66
8/21/2019 11:30,24.6769,73.1667,1.7344,0.517,0,0.407,0,0.523,55.104,54.383,275.787,8.095,27.76,7.976,27.6,8.69,28.836,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.2829,0.2,2.5,-1.66
8/21/2019 11:30,24.6811,73.4167,1.7386,0.516,0,0.402,0,0.523,54.323,55.465,276.087,8.095,27.78,7.976,27.6,8.69,28.836,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.2829,0.2,2.5,-1.66
8/21/2019 11:30,24.6853,73.6667,1.7428,0.516,0,0.389,0,0.522,54.623,55.104,276.087,8.095,27.78,7.976,27.6,8.69,28.836,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.2829,0.2,2.5,-1.66
8/21/2019 11:31,24.6894,73.9167,1.7469,0.515,0,0.385,0,0.522,54.984,54.563,276.207,8.095,27.76,7.976,27.6,8.69,28.848,20.193,20.274,35.174,20.073,20.954,0.2673,5.6,0.2834,0.2,2.5,-1.66
8/21/2019 11:31,24.6936,74.1667,1.7511,0.515,0,0.385,0,0.522,54.383,54.263,276.027,8.095,27.758,7.975,27.608,8.69,28.846,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.2829,0.2,2.5,-1.66
8/21/2019 11:31,24.6978,74.4167,1.7553,0.513,0,0.384,0,0.522,54.744,54.383,276.207,8.097,27.746,7.975,27.608,8.69,28.858,20.193,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:31,24.7019,74.6667,1.7594,0.513,0,0.383,0,0.521,54.443,54.203,276.448,8.095,27.746,7.975,27.608,8.69,28.858,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.2829,0.2,2.5,-1.66
8/21/2019 11:32,24.7061,74.9167,1.7636,0.513,0,0.384,0,0.521,54.383,54.323,276.027,8.095,27.746,7.975,27.608,8.69,28.846,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.2829,0.2,2.5,-1.66
8/21/2019 11:32,24.7103,75.1667,1.7678,0.512,0,0.383,0,0.522,54.623,54.263,276.087,8.095,27.738,7.975,27.608,8.69,28.858,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.2829,0.2,2.5,-1.66
8/21/2019 11:32,24.7144,75.4167,1.7719,0.511,0,0.383,0,0.522,54.383,54.203,276.267,8.095,27.738,7.975,27.62,8.69,28.858,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:32,24.7186,75.6667,1.7761,0.51,0,0.383,0,0.522,54.383,54.083,275.907,8.095,27.738,7.976,27.62,8.69,28.858,20.274,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:33,24.7228,75.9167,1.7803,0.511,0,0.382,0.008,0.523,53.602,53.061,275.847,8.095,27.726,7.975,27.62,8.69,28.866,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:33,24.7269,76.1667,1.7844,0.51,0,0.391,0.011,0.522,53.061,52.521,276.027,8.095,27.728,7.976,27.62,8.691,28.866,20.193,20.274,35.134,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:33,24.7311,76.4167,1.7886,0.511,0,0.401,0.012,0.522,53.242,53.181,275.907,8.095,27.738,7.976,27.62,8.69,28.866,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:33,24.7353,76.6667,1.7928,0.513,0,0.402,0.013,0.521,53.362,53.001,275.907,8.095,27.736,7.975,27.62,8.691,28.866,20.193,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:34,24.7394,76.9167,1.7969,0.515,0,0.402,0.013,0.522,53.542,53.121,275.847,8.095,27.738,7.975,27.618,8.69,28.876,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:34,24.7436,77.1667,1.8011,0.516,0,0.403,0.014,0.522,53.181,53.362,275.787,8.095,27.746,7.976,27.62,8.69,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:34,24.7478,77.4167,1.8053,0.514,0,0.403,0.014,0.521,53.422,53.242,275.967,8.095,27.758,7.975,27.62,8.69,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:34,24.7519,77.6667,1.8094,0.514,0,0.404,0.014,0.522,53.542,53.181,275.787,8.095,27.758,7.975,27.62,8.69,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:35,24.7564,77.9333,1.8139,0.513,0,0.403,0.015,0.522,53.902,53.181,275.787,8.095,27.78,7.976,27.618,8.69,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:35,24.7606,78.1833,1.8181,0.513,0,0.405,0.015,0.522,52.641,53.061,275.546,8.095,27.798,7.975,27.62,8.69,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:35,24.7647,78.4333,1.8222,0.516,0,0.404,0,0.522,54.383,54.263,275.967,8.095,27.82,7.975,27.62,8.69,28.878,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:35,24.7689,78.6833,1.8264,0.515,0,0.402,0,0.521,54.623,55.224,275.787,8.095,27.84,7.975,27.62,8.69,28.876,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:36,24.7731,78.9333,1.8306,0.514,0,0.39,0,0.521,54.323,54.984,275.847,8.093,27.84,7.975,27.62,8.69,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:36,24.7772,79.1833,1.8347,0.514,0,0.389,0,0.521,54.804,54.684,276.027,8.095,27.82,7.975,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:36,24.7814,79.4333,1.8389,0.515,0,0.389,0,0.521,55.164,54.623,276.027,8.095,27.8,7.975,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:36,24.7856,79.6833,1.8431,0.513,0,0.388,0,0.522,54.684,54.563,275.907,8.095,27.788,7.975,27.62,8.691,28.876,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:37,24.7897,79.9333,1.8472,0.514,0,0.389,0,0.521,53.963,54.563,275.967,8.095,27.78,7.975,27.62,8.69,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:37,24.7939,80.1833,1.8514,0.513,0,0.389,0,0.521,54.263,54.623,275.787,8.095,27.78,7.975,27.618,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:37,24.7981,80.4333,1.8556,0.514,0,0.387,0,0.521,54.203,54.623,275.907,8.095,27.77,7.975,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:37,24.8022,80.6833,1.8597,0.514,0,0.387,0,0.521,53.902,54.383,275.787,8.095,27.768,7.975,27.618,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:38,24.8064,80.9333,1.8639,0.515,0,0.387,0,0.522,54.023,54.383,275.847,8.095,27.758,7.975,27.618,8.692,28.878,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:38,24.8106,81.1833,1.8681,0.514,0,0.388,0.009,0.522,53.842,53.181,275.907,8.095,27.746,7.975,27.62,8.691,28.876,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:38,24.8147,81.4333,1.8722,0.514,0,0.393,0.011,0.523,53.842,52.701,275.787,8.095,27.758,7.975,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:38,24.8189,81.6833,1.8764,0.514,0,0.404,0.012,0.521,53.362,53.121,275.607,8.095,27.76,7.975,27.62,8.691,28.876,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:39,24.8231,81.9333,1.8806,0.515,0,0.404,0.013,0.521,53.482,53.242,275.847,8.095,27.758,7.975,27.618,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:39,24.8272,82.1833,1.8847,0.516,0,0.404,0.013,0.521,53.963,53.121,275.847,8.095,27.77,7.975,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:39,24.8314,82.4333,1.8889,0.515,0,0.406,0.013,0.521,53.422,53.362,275.787,8.095,27.78,7.975,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:39,24.8356,82.6833,1.8931,0.515,0,0.405,0.014,0.522,53.001,53.181,275.787,8.095,27.788,7.973,27.62,8.691,28.876,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:40,24.8397,82.9333,1.8972,0.516,0,0.405,0.014,0.522,53.963,53.181,275.967,8.094,27.82,7.975,27.62,8.692,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:40,24.8439,83.1833,1.9014,0.515,0,0.405,0.015,0.523,53.782,53.242,275.907,8.093,27.838,7.974,27.618,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:40,24.8481,83.4333,1.9056,0.515,0,0.406,0.015,0.523,52.821,53.001,275.907,8.093,27.85,7.975,27.62,8.692,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:40,24.8522,83.6833,1.9097,0.515,0,0.406,0,0.522,54.323,54.684,275.907,8.093,27.85,7.975,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:41,24.8564,83.9333,1.9139,0.516,0,0.398,0,0.521,54.623,55.405,275.967,8.094,27.85,7.973,27.62,8.692,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:41,24.8606,84.1833,1.9181,0.515,0,0.387,0,0.521,54.804,54.744,275.907,8.093,27.86,7.973,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:41,24.8647,84.4333,1.9222,0.515,0,0.387,0,0.522,54.563,54.684,276.207,8.095,27.85,7.973,27.618,8.691,28.878,20.274,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:41,24.8689,84.6833,1.9264,0.513,0,0.387,0,0.521,54.563,54.563,276.327,8.095,27.85,7.974,27.62,8.692,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:42,24.8733,84.95,1.9308,0.511,0,0.386,0,0.521,54.083,54.563,276.327,8.095,27.838,7.973,27.618,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:42,24.8775,85.2,1.935,0.511,0,0.386,0,0.522,54.383,54.443,276.267,8.095,27.84,7.974,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:42,24.8817,85.45,1.9392,0.512,0,0.385,0,0.522,54.684,54.203,276.267,8.095,27.82,7.973,27.62,8.691,28.876,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:42,24.8858,85.7,1.9433,0.514,0,0.385,0,0.522,54.623,54.083,276.087,8.095,27.81,7.973,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:43,24.89,85.95,1.9475,0.514,0,0.385,0,0.521,54.623,54.263,276.207,8.095,27.81,7.973,27.63,8.691,28.876,20.274,20.274,35.174,20.073,20.954,0.2673,5.6,0.2836,0.2,2.5,-1.66
8/21/2019 11:43,24.8942,86.2,1.9517,0.512,0,0.384,0,0.521,54.023,53.842,276.087,8.095,27.8,7.973,27.63,8.692,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.2831,0.2,2.5,-1.66
8/21/2019 11:43,24.8983,86.45,1.9558,0.513,0,0.387,0.01,0.521,53.422,52.761,275.787,8.094,27.788,7.973,27.654,8.692,28.876,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.2832,0.2,2.5,-1.66
8/21/2019 11:43,24.9025,86.7,1.96,0.51,0,0.396,0.012,0.522,52.581,52.761,275.787,8.095,27.788,7.973,27.642,8.692,28.876,20.274,20.274,35.134,20.073,20.994,0.2667,5.6,0.2831,0.2,2.5,-1.66
8/21/2019 11:44,24.9067,86.95,1.9642,0.513,0,0.402,0.013,0.522,53.422,53.121,275.907,8.095,27.8,7.975,27.63,8.692,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.2831,0.2,2.5,-1.66
8/21/2019 11:44,24.9108,87.2,1.9683,0.513,0,0.403,0.014,0.521,53.001,53.061,275.847,8.094,27.798,7.973,27.62,8.692,28.876,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:44,24.915,87.45,1.9725,0.513,0,0.405,0.014,0.522,53.963,53.242,275.907,8.093,27.82,7.973,27.62,8.691,28.876,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:44,24.9192,87.7,1.9767,0.513,0,0.404,0.014,0.523,53.242,53.181,276.027,8.093,27.84,7.973,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:45,24.9233,87.95,1.9808,0.516,0,0.404,0.015,0.521,53.602,53.061,275.967,8.093,27.85,7.974,27.618,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:45,24.9275,88.2,1.985,0.516,0,0.406,0.015,0.522,53.061,53.362,276.087,8.093,27.85,7.974,27.618,8.691,28.876,20.193,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:45,24.9317,88.45,1.9892,0.517,0,0.406,0.015,0.522,53.181,53.181,276.207,8.094,27.85,7.973,27.618,8.691,28.876,20.274,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:45,24.9358,88.7,1.9933,0.517,0,0.405,0.015,0.521,53.782,53.121,275.667,8.093,27.85,7.973,27.62,8.693,28.876,20.193,20.274,35.174,20.073,20.994,0.2667,5.6,0.283,0.2,2.5,-1.66
8/21/2019 11:46,24.94,88.95,1.9975,0.514,0,0.404,0,0.521,54.383,54.864,275.847,8.094,27.86,7.973,27.62,8.691,28.876,20.274,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:46,24.9442,89.2,2.0017,0.515,0,0.395,0,0.521,55.164,55.164,275.907,8.093,27.86,7.972,27.62,8.691,28.878,20.274,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:46,24.9483,89.45,2.0058,0.514,0,0.392,0,0.522,54.623,54.984,275.907,8.094,27.86,7.973,27.62,8.692,28.876,20.274,20.274,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:46,24.9525,89.7,2.01,0.514,0,0.392,0,0.521,54.203,54.744,275.787,8.094,27.86,7.973,27.62,8.692,28.876,20.193,20.193,35.174,20.073,20.954,0.2673,5.6,0.2835,0.2,2.5,-1.66
8/21/2019 11:46,24.9533,89.75,2.0108,0.514,0,0.39,0,0.521,54.623,54.804,275.787,8.093,27.86,7.974,27.62,8.692,28.876,20.274,20.193,35.174,20.073,20.914,0.2678,5.6,0.2841,0.2,2.5,-1.66
8/21/2019 11:47,24.9575,0,0,0.574,0,0.465,0.012,0.521,56.005,59.49,274.825,8.093,27.86,7.972,27.62,8.694,28.876,20.193,20.193,35.174,20.073,20.994,0.2527,5.305,0.2681,0.2,2.5,1.91
8/21/2019 11:47,24.9617,0.25,0.0042,0.553,0,0.437,0.016,0.521,55.224,56.726,274.886,8.094,27.862,7.973,27.63,8.711,28.876,20.274,20.274,35.174,20.073,20.994,0.2745,5.762,0.2912,0.2,2.5,1.91
8/21/2019 11:47,24.9658,0.5,0.0083,0.54,0,0.421,0.016,0.522,54.984,55.164,275.366,8.093,27.86,7.973,27.618,8.71,28.876,20.274,20.274,35.174,20.274,20.754,0.2849,5.913,0.3023,0.2,2.5,1.91
8/21/2019 11:47,24.97,0.75,0.0125,0.536,0,0.418,0.017,0.522,53.963,54.383,275.366,8.094,27.86,7.974,27.63,8.709,28.878,20.274,20.193,35.174,20.474,20.754,0.292,6.06,0.3098,0.2,2.5,1.91
8/21/2019 11:48,24.9742,1,0.0167,0.524,0,0.414,0,0.521,55.044,55.525,275.426,8.093,27.86,7.973,27.63,8.709,28.878,20.193,20.193,35.174,20.434,20.594,0.3159,6.505,0.3352,0.2,2.5,1.91
8/21/2019 11:48,24.9783,1.25,0.0208,0.518,0,0.4,0,0.521,54.804,55.825,275.667,8.093,27.86,7.973,27.63,8.706,28.876,20.274,20.193,35.174,20.474,20.554,0.3663,7.528,0.3887,0.2,2.5,1.91
8/21/2019 11:48,24.9828,1.5167,0.0253,0.516,0,0.388,0,0.522,54.443,55.104,275.847,8.093,27.86,7.974,27.63,8.705,28.876,20.274,20.274,35.174,20.434,20.554,0.4348,8.936,0.4613,0.2,2.5,1.91
8/21/2019 11:48,24.9869,1.7667,0.0294,0.516,0,0.381,0,0.521,54.323,54.203,276.207,8.094,27.86,7.973,27.642,8.705,28.876,20.274,20.193,35.174,20.434,20.554,0.4962,10.199,0.5267,0.2,2.5,1.91
8/21/2019 11:49,24.9911,2.0167,0.0336,0.517,0,0.38,0,0.521,54.804,53.842,276.207,8.094,27.86,7.973,27.642,8.703,28.876,20.274,20.193,35.174,20.634,20.594,0.5723,11.786,0.6075,0.2,2.5,1.91
8/21/2019 11:49,24.9953,2.2667,0.0378,0.517,0,0.38,0,0.521,54.744,53.842,276.267,8.094,27.86,7.973,27.65,8.703,28.876,20.274,20.274,35.174,20.674,20.594,0.6435,13.253,0.6832,0.2,2.5,1.91
8/21/2019 11:49,24.9994,2.5167,0.0419,0.513,0,0.38,0,0.52,54.383,53.782,276.027,8.093,27.86,7.973,27.662,8.701,28.876,20.193,20.193,35.174,20.674,20.594,0.6937,14.287,0.7367,0.2,2.5,1.91
8/21/2019 11:49,25.0036,2.7667,0.0461,0.513,0,0.38,0,0.521,54.443,53.963,276.027,8.093,27.86,7.973,27.662,8.7,28.876,20.193,20.193,35.174,20.634,20.354,0.7131,14.514,0.7572,0.2,2.5,1.91
8/21/2019 11:50,25.0078,3.0167,0.0503,0.515,0,0.379,0,0.52,54.623,53.662,276.267,8.094,27.86,7.971,27.69,8.7,28.876,20.274,20.193,35.174,20.674,20.314,0.7325,14.881,0.7784,0.2,2.5,1.91
8/21/2019 11:50,25.0119,3.2667,0.0544,0.517,0,0.378,0,0.521,54.383,53.602,276.327,8.094,27.86,7.973,27.702,8.7,28.878,20.274,20.193,35.174,20.674,20.274,0.7342,14.886,0.7804,0.2,2.5,1.91
8/21/2019 11:50,25.0161,3.5167,0.0586,0.514,0,0.378,0,0.52,54.443,53.422,276.087,8.093,27.86,7.974,27.722,8.699,28.876,20.274,20.274,35.174,20.674,20.314,0.733,14.891,0.7794,0.2,2.5,1.91
8/21/2019 11:50,25.0203,3.7667,0.0628,0.514,0,0.383,0.009,0.521,53.902,52.521,275.787,8.093,27.86,7.974,27.722,8.699,28.876,20.274,20.193,35.174,20.634,20.274,0.7345,14.892,0.781,0.2,2.5,1.91
8/21/2019 11:51,25.0244,4.0167,0.0669,0.517,0,0.397,0.011,0.521,53.181,53.061,275.667,8.094,27.86,7.973,27.732,8.699,28.876,20.274,20.274,35.174,20.674,20.314,0.7327,14.885,0.7793,0.2,2.5,1.91
8/21/2019 11:51,25.0286,4.2667,0.0711,0.517,0,0.398,0.012,0.522,54.383,52.761,275.667,8.093,27.86,7.974,27.724,8.699,28.876,20.274,20.274,35.174,20.674,20.314,0.7328,14.886,0.7792,0.2,2.5,1.91
8/21/2019 11:51,25.0328,4.5167,0.0753,0.517,0,0.404,0.012,0.521,53.362,53.121,275.366,8.094,27.86,7.974,27.712,8.699,28.876,20.274,20.193,35.174,20.634,20.314,0.7331,14.893,0.7794,0.2,2.5,1.91
8/21/2019 11:51,25.0369,4.7667,0.0794,0.518,0,0.406,0.013,0.521,53.842,53.422,275.607,8.094,27.86,7.973,27.712,8.696,28.876,20.193,20.193,35.174,20.634,20.314,0.7333,14.897,0.7796,0.2,2.5,1.91
8/21/2019 11:52,25.0411,5.0167,0.0836,0.518,0,0.406,0.013,0.52,53.542,53.422,275.426,8.093,27.86,7.975,27.712,8.696,28.876,20.274,20.193,35.174,20.674,20.314,0.7333,14.897,0.7796,0.2,2.5,1.91
8/21/2019 11:52,25.0453,5.2667,0.0878,0.516,0,0.407,0.013,0.521,53.362,53.422,275.486,8.094,27.86,7.975,27.712,8.696,28.876,20.193,20.193,35.174,20.634,20.314,0.7334,14.899,0.7797,0.2,2.5,1.91
8/21/2019 11:52,25.0494,5.5167,0.0919,0.516,0,0.406,0.014,0.52,52.941,53.362,275.607,8.093,27.86,7.976,27.712,8.696,28.876,20.274,20.274,35.174,20.634,20.314,0.7336,14.902,0.7798,0.2,2.5,1.91
8/21/2019 11:52,25.0536,5.7667,0.0961,0.518,0,0.407,0.014,0.521,53.542,53.181,275.607,8.093,27.86,7.978,27.712,8.694,28.876,20.274,20.274,35.174,20.674,20.274,0.7351,14.903,0.7814,0.2,2.5,1.91
8/21/2019 11:53,25.0578,6.0167,0.1003,0.52,0,0.408,0.015,0.52,53.181,53.362,275.607,8.094,27.86,7.979,27.712,8.694,28.888,20.274,20.274,35.174,20.634,20.274,0.735,14.902,0.7814,0.2,2.5,1.91
8/21/2019 11:53,25.0619,6.2667,0.1044,0.52,0,0.408,0,0.521,54.263,54.804,275.486,8.091,27.869,7.982,27.712,8.694,28.886,20.274,20.193,35.174,20.634,20.274,0.735,14.902,0.7814,0.2,2.5,1.91
8/21/2019 11:53,25.0661,6.5167,0.1086,0.52,0,0.4,0,0.521,54.744,55.284,275.426,8.094,27.881,7.982,27.722,8.693,28.886,20.274,20.274,35.174,20.674,20.314,0.7339,14.909,0.7804,0.2,2.5,1.91
8/21/2019 11:53,25.0703,6.7667,0.1128,0.519,0,0.387,0,0.521,54.864,54.804,275.967,8.094,27.881,7.982,27.722,8.693,28.888,20.274,20.193,35.174,20.634,20.274,0.7352,14.905,0.7817,0.2,2.5,1.91
8/21/2019 11:54,25.0744,7.0167,0.1169,0.517,0,0.386,0,0.521,54.864,54.443,276.207,8.094,27.869,7.983,27.732,8.693,28.888,20.274,20.193,35.174,20.634,20.314,0.7336,14.903,0.7802,0.2,2.5,1.91
8/21/2019 11:54,25.0786,7.2667,0.1211,0.514,0,0.386,0,0.521,54.443,54.383,276.087,8.093,27.869,7.983,27.732,8.693,28.888,20.274,20.274,35.174,20.674,20.274,0.7351,14.903,0.7818,0.2,2.5,1.91
8/21/2019 11:54,25.0828,7.5167,0.1253,0.515,0,0.386,0,0.521,54.563,54.383,276.087,8.095,27.86,7.983,27.742,8.693,28.888,20.274,20.193,35.174,20.674,20.314,0.7339,14.908,0.7807,0.2,2.5,1.91
8/21/2019 11:54,25.0869,7.7667,0.1294,0.515,0,0.387,0,0.521,54.323,54.263,275.967,8.095,27.86,7.984,27.742,8.691,28.888,20.274,20.274,35.174,20.634,20.314,0.7336,14.903,0.7804,0.2,2.5,1.91
8/21/2019 11:55,25.0911,8.0167,0.1336,0.516,0,0.385,0,0.521,54.744,54.263,276.267,8.095,27.86,7.984,27.742,8.692,28.886,20.274,20.193,35.174,20.674,20.314,0.7337,14.905,0.7805,0.2,2.5,1.91
